,Fecha,Valor_oficial,Valor_blue,Brecha,Brecha %,Periodo,Año,Fecha_numerico,Fecha_Numerico
1477,2018-08-30 00:00:00,39.61,40.0,0.39000000000000057,0.985,201808,2018,736936,736936
1478,2018-08-31 00:00:00,37.13,37.5,0.36999999999999744,0.996,201808,2018,736937,736937
1479,2018-09-03 00:00:00,38.03,38.0,-0.030000000000001137,-0.079,201809,2018,736940,736940
1480,2018-09-04 00:00:00,39.23,38.5,-0.7299999999999969,-1.861,201809,2018,736941,736941
1481,2018-09-05 00:00:00,38.81,38.5,-0.3100000000000023,-0.799,201809,2018,736942,736942
1482,2018-09-06 00:00:00,37.69,36.75,-0.9399999999999977,-2.494,201809,2018,736943,736943
1483,2018-09-07 00:00:00,36.99,36.5,-0.490000000000002,-1.325,201809,2018,736944,736944
1484,2018-09-10 00:00:00,37.39,37.25,-0.14000000000000057,-0.374,201809,2018,736947,736947
1485,2018-09-11 00:00:00,37.92,38.5,0.5799999999999983,1.53,201809,2018,736948,736948
1486,2018-09-12 00:00:00,37.87,38.0,0.13000000000000256,0.343,201809,2018,736949,736949
1487,2018-09-13 00:00:00,38.71,38.75,0.03999999999999915,0.103,201809,2018,736950,736950
1488,2018-09-14 00:00:00,39.71,39.0,-0.7100000000000009,-1.788,201809,2018,736951,736951
1489,2018-09-17 00:00:00,39.58,40.0,0.4200000000000017,1.061,201809,2018,736954,736954
1490,2018-09-18 00:00:00,39.73,39.75,0.020000000000003126,0.05,201809,2018,736955,736955
1491,2018-09-19 00:00:00,39.46,39.0,-0.46000000000000085,-1.166,201809,2018,736956,736956
1492,2018-09-20 00:00:00,38.31,38.75,0.4399999999999977,1.149,201809,2018,736957,736957
1493,2018-09-21 00:00:00,37.58,38.25,0.6700000000000017,1.783,201809,2018,736958,736958
1494,2018-09-24 00:00:00,37.3,38.25,0.9500000000000028,2.547,201809,2018,736961,736961
1495,2018-09-25 00:00:00,38.4,38.25,-0.14999999999999858,-0.391,201809,2018,736962,736962
1496,2018-09-26 00:00:00,38.69,38.25,-0.4399999999999977,-1.137,201809,2018,736963,736963
1497,2018-09-27 00:00:00,39.51,38.5,-1.009999999999998,-2.556,201809,2018,736964,736964
1498,2018-09-28 00:00:00,40.9,39.75,-1.1499999999999986,-2.812,201809,2018,736965,736965
1499,2018-10-01 00:00:00,40.34,38.5,-1.8400000000000034,-4.561,201810,2018,736968,736968
1500,2018-10-02 00:00:00,38.16,38.5,0.3400000000000034,0.891,201810,2018,736969,736969
1501,2018-10-03 00:00:00,37.61,38.5,0.8900000000000006,2.366,201810,2018,736970,736970
1502,2018-10-04 00:00:00,38.52,38.0,-0.5200000000000031,-1.35,201810,2018,736971,736971
1503,2018-10-05 00:00:00,38.02,38.0,-0.020000000000003126,-0.053,201810,2018,736972,736972
1504,2018-10-08 00:00:00,37.55,37.75,0.20000000000000284,0.533,201810,2018,736975,736975
1505,2018-10-09 00:00:00,37.25,37.5,0.25,0.671,201810,2018,736976,736976
1506,2018-10-10 00:00:00,37.29,37.5,0.21000000000000085,0.563,201810,2018,736977,736977
1507,2018-10-11 00:00:00,36.92,37.5,0.5799999999999983,1.571,201810,2018,736978,736978
1508,2018-10-12 00:00:00,36.24,37.75,1.509999999999998,4.167,201810,2018,736979,736979
1509,2018-10-16 00:00:00,36.36,37.0,0.6400000000000006,1.76,201810,2018,736983,736983
1510,2018-10-17 00:00:00,36.3,37.0,0.7000000000000028,1.928,201810,2018,736984,736984
1511,2018-10-18 00:00:00,36.41,37.25,0.8400000000000034,2.307,201810,2018,736985,736985
1512,2018-10-19 00:00:00,36.55,37.0,0.45000000000000284,1.231,201810,2018,736986,736986
1513,2018-10-22 00:00:00,36.42,36.5,0.0799999999999983,0.22,201810,2018,736989,736989
1514,2018-10-23 00:00:00,36.77,37.0,0.22999999999999687,0.626,201810,2018,736990,736990
1515,2018-10-24 00:00:00,36.54,37.0,0.46000000000000085,1.259,201810,2018,736991,736991
1516,2018-10-25 00:00:00,36.79,36.75,-0.03999999999999915,-0.109,201810,2018,736992,736992
1517,2018-10-26 00:00:00,36.79,36.75,-0.03999999999999915,-0.109,201810,2018,736993,736993
1518,2018-10-29 00:00:00,36.79,36.5,-0.28999999999999915,-0.788,201810,2018,736996,736996
1519,2018-10-30 00:00:00,36.83,36.0,-0.8299999999999983,-2.254,201810,2018,736997,736997
1520,2018-10-31 00:00:00,36.2,35.75,-0.45000000000000284,-1.243,201810,2018,736998,736998
1521,2018-11-01 00:00:00,35.74,35.5,-0.240000000000002,-0.672,201811,2018,736999,736999
1522,2018-11-02 00:00:00,35.59,35.5,-0.09000000000000341,-0.253,201811,2018,737000,737000
1523,2018-11-05 00:00:00,35.55,35.25,-0.29999999999999716,-0.844,201811,2018,737003,737003
1524,2018-11-07 00:00:00,35.76,35.0,-0.759999999999998,-2.125,201811,2018,737005,737005
1525,2018-11-08 00:00:00,35.61,34.75,-0.8599999999999994,-2.415,201811,2018,737006,737006
1526,2018-11-09 00:00:00,35.49,34.75,-0.740000000000002,-2.085,201811,2018,737007,737007
1527,2018-11-12 00:00:00,35.51,35.25,-0.259999999999998,-0.732,201811,2018,737010,737010
1528,2018-11-13 00:00:00,35.89,36.25,0.35999999999999943,1.003,201811,2018,737011,737011
1529,2018-11-14 00:00:00,36.12,35.75,-0.36999999999999744,-1.024,201811,2018,737012,737012
1530,2018-11-15 00:00:00,36.07,35.25,-0.8200000000000003,-2.273,201811,2018,737013,737013
1531,2018-11-16 00:00:00,35.98,35.5,-0.4799999999999969,-1.334,201811,2018,737014,737014
1532,2018-11-20 00:00:00,36.26,35.5,-0.759999999999998,-2.096,201811,2018,737018,737018
1533,2018-11-21 00:00:00,36.27,35.75,-0.5200000000000031,-1.434,201811,2018,737019,737019
1534,2018-11-22 00:00:00,36.43,35.75,-0.6799999999999997,-1.867,201811,2018,737020,737020
1535,2018-11-23 00:00:00,36.89,37.0,0.10999999999999943,0.298,201811,2018,737021,737021
1536,2018-11-26 00:00:00,38.16,38.25,0.09000000000000341,0.236,201811,2018,737024,737024
1537,2018-11-27 00:00:00,38.88,37.0,-1.8800000000000026,-4.835,201811,2018,737025,737025
1538,2018-11-28 00:00:00,38.53,36.75,-1.7800000000000011,-4.62,201811,2018,737026,737026
1539,2018-11-29 00:00:00,38.02,36.75,-1.2700000000000031,-3.34,201811,2018,737027,737027
1540,2018-12-03 00:00:00,36.89,36.0,-0.8900000000000006,-2.413,201812,2018,737031,737031
1541,2018-12-04 00:00:00,37.06,36.5,-0.5600000000000023,-1.511,201812,2018,737032,737032
1542,2018-12-05 00:00:00,37.94,37.0,-0.9399999999999977,-2.478,201812,2018,737033,737033
1543,2018-12-06 00:00:00,37.86,36.75,-1.1099999999999994,-2.932,201812,2018,737034,737034
1544,2018-12-07 00:00:00,37.36,36.75,-0.6099999999999994,-1.633,201812,2018,737035,737035
1545,2018-12-10 00:00:00,37.7,37.0,-0.7000000000000028,-1.857,201812,2018,737038,737038
1546,2018-12-11 00:00:00,37.65,37.5,-0.14999999999999858,-0.398,201812,2018,737039,737039
1547,2018-12-12 00:00:00,37.64,37.5,-0.14000000000000057,-0.372,201812,2018,737040,737040
1548,2018-12-13 00:00:00,37.8,37.75,-0.04999999999999716,-0.132,201812,2018,737041,737041
1549,2018-12-14 00:00:00,38.17,38.0,-0.1700000000000017,-0.445,201812,2018,737042,737042
1550,2018-12-17 00:00:00,38.32,38.25,-0.07000000000000028,-0.183,201812,2018,737045,737045
1551,2018-12-18 00:00:00,38.21,39.0,0.7899999999999991,2.068,201812,2018,737046,737046
1552,2018-12-19 00:00:00,38.3,38.5,0.20000000000000284,0.522,201812,2018,737047,737047
1553,2018-12-20 00:00:00,38.07,38.25,0.17999999999999972,0.473,201812,2018,737048,737048
1554,2018-12-21 00:00:00,38.08,38.75,0.6700000000000017,1.759,201812,2018,737049,737049
1555,2018-12-26 00:00:00,38.51,40.5,1.990000000000002,5.167,201812,2018,737054,737054
1556,2018-12-27 00:00:00,38.57,40.0,1.4299999999999997,3.708,201812,2018,737055,737055
1557,2018-12-28 00:00:00,37.81,40.5,2.6899999999999977,7.115,201812,2018,737056,737056
1558,2019-01-02 00:00:00,37.93,40.5,2.5700000000000003,6.776,201901,2019,737061,737061
1559,2019-01-03 00:00:00,37.55,40.25,2.700000000000003,7.19,201901,2019,737062,737062
1560,2019-01-04 00:00:00,37.39,40.0,2.6099999999999994,6.98,201901,2019,737063,737063
1561,2019-01-07 00:00:00,37.36,39.5,2.1400000000000006,5.728,201901,2019,737066,737066
1562,2019-01-08 00:00:00,37.37,39.25,1.8800000000000026,5.031,201901,2019,737067,737067
1563,2019-01-09 00:00:00,37.47,39.75,2.280000000000001,6.085,201901,2019,737068,737068
1564,2019-01-10 00:00:00,37.31,39.25,1.9399999999999977,5.2,201901,2019,737069,737069
1565,2019-01-11 00:00:00,37.1,39.25,2.1499999999999986,5.795,201901,2019,737070,737070
1566,2019-01-14 00:00:00,37.1,39.0,1.8999999999999986,5.121,201901,2019,737073,737073
1567,2019-01-15 00:00:00,37.14,39.25,2.1099999999999994,5.681,201901,2019,737074,737074
1568,2019-01-16 00:00:00,37.36,39.25,1.8900000000000006,5.059,201901,2019,737075,737075
1569,2019-01-17 00:00:00,37.74,39.0,1.259999999999998,3.339,201901,2019,737076,737076
1570,2019-01-18 00:00:00,37.62,39.0,1.3800000000000026,3.668,201901,2019,737077,737077
1571,2019-01-21 00:00:00,37.71,38.75,1.0399999999999991,2.758,201901,2019,737080,737080
1572,2019-01-22 00:00:00,37.59,38.75,1.1599999999999966,3.086,201901,2019,737081,737081
1573,2019-01-23 00:00:00,37.56,39.0,1.4399999999999977,3.834,201901,2019,737082,737082
1574,2019-01-24 00:00:00,37.56,38.5,0.9399999999999977,2.503,201901,2019,737083,737083
1575,2019-01-25 00:00:00,37.14,38.25,1.1099999999999994,2.989,201901,2019,737084,737084
1576,2019-01-28 00:00:00,37.09,38.25,1.1599999999999966,3.128,201901,2019,737087,737087
1577,2019-01-29 00:00:00,37.23,38.5,1.2700000000000031,3.411,201901,2019,737088,737088
1578,2019-01-30 00:00:00,37.61,38.25,0.6400000000000006,1.702,201901,2019,737089,737089
1579,2019-01-31 00:00:00,37.04,37.5,0.46000000000000085,1.242,201901,2019,737090,737090
1580,2019-02-01 00:00:00,37.24,37.75,0.509999999999998,1.369,201902,2019,737091,737091
1581,2019-02-04 00:00:00,37.24,37.5,0.259999999999998,0.698,201902,2019,737094,737094
1582,2019-02-05 00:00:00,37.2,37.3,0.09999999999999432,0.269,201902,2019,737095,737095
1583,2019-02-06 00:00:00,37.43,37.25,-0.17999999999999972,-0.481,201902,2019,737096,737096
1584,2019-02-07 00:00:00,37.9,37.75,-0.14999999999999858,-0.396,201902,2019,737097,737097
1585,2019-02-08 00:00:00,37.86,37.5,-0.35999999999999943,-0.951,201902,2019,737098,737098
1586,2019-02-11 00:00:00,38.32,38.0,-0.3200000000000003,-0.835,201902,2019,737101,737101
1587,2019-02-12 00:00:00,37.82,38.0,0.17999999999999972,0.476,201902,2019,737102,737102
1588,2019-02-13 00:00:00,38.15,38.25,0.10000000000000142,0.262,201902,2019,737103,737103
1589,2019-02-14 00:00:00,38.37,38.5,0.13000000000000256,0.339,201902,2019,737104,737104
1590,2019-02-15 00:00:00,38.33,38.75,0.4200000000000017,1.096,201902,2019,737105,737105
1591,2019-02-18 00:00:00,38.77,38.75,-0.020000000000003126,-0.052,201902,2019,737108,737108
1592,2019-02-19 00:00:00,38.92,39.0,0.0799999999999983,0.206,201902,2019,737109,737109
1593,2019-02-20 00:00:00,40.04,39.75,-0.28999999999999915,-0.724,201902,2019,737110,737110
1594,2019-02-21 00:00:00,39.66,39.25,-0.4099999999999966,-1.034,201902,2019,737111,737111
1595,2019-02-22 00:00:00,39.25,38.75,-0.5,-1.274,201902,2019,737112,737112
1596,2019-02-25 00:00:00,38.96,38.75,-0.21000000000000085,-0.539,201902,2019,737115,737115
1597,2019-02-26 00:00:00,38.99,39.25,0.259999999999998,0.667,201902,2019,737116,737116
1598,2019-02-27 00:00:00,38.75,39.0,0.25,0.645,201902,2019,737117,737117
1599,2019-02-28 00:00:00,39.0,39.0,0.0,0.0,201902,2019,737118,737118
1600,2019-03-01 00:00:00,39.45,39.0,-0.45000000000000284,-1.141,201903,2019,737119,737119
1601,2019-03-06 00:00:00,40.48,40.5,0.020000000000003126,0.049,201903,2019,737124,737124
1602,2019-03-07 00:00:00,41.23,42.5,1.2700000000000031,3.08,201903,2019,737125,737125
1603,2019-03-08 00:00:00,41.3,41.0,-0.29999999999999716,-0.726,201903,2019,737126,737126
1604,2019-03-11 00:00:00,40.87,41.0,0.13000000000000256,0.318,201903,2019,737129,737129
1605,2019-03-12 00:00:00,41.35,41.25,-0.10000000000000142,-0.242,201903,2019,737130,737130
1606,2019-03-13 00:00:00,41.65,41.5,-0.14999999999999858,-0.36,201903,2019,737131,737131
1607,2019-03-14 00:00:00,40.98,41.0,0.020000000000003126,0.049,201903,2019,737132,737132
1608,2019-03-15 00:00:00,39.94,41.0,1.0600000000000023,2.654,201903,2019,737133,737133
1609,2019-03-18 00:00:00,39.71,41.0,1.2899999999999991,3.249,201903,2019,737136,737136
1610,2019-03-19 00:00:00,40.33,41.25,0.9200000000000017,2.281,201903,2019,737137,737137
1611,2019-03-20 00:00:00,41.08,41.25,0.1700000000000017,0.414,201903,2019,737138,737138
1612,2019-03-21 00:00:00,40.74,41.25,0.509999999999998,1.252,201903,2019,737139,737139
1613,2019-03-22 00:00:00,42.01,41.75,-0.259999999999998,-0.619,201903,2019,737140,737140
1614,2019-03-25 00:00:00,41.79,41.9,0.10999999999999943,0.263,201903,2019,737143,737143
1615,2019-03-26 00:00:00,42.35,42.55,0.19999999999999574,0.472,201903,2019,737144,737144
1616,2019-03-27 00:00:00,43.7,44.0,0.29999999999999716,0.686,201903,2019,737145,737145
1617,2019-03-28 00:00:00,43.59,43.8,0.20999999999999375,0.482,201903,2019,737146,737146
1618,2019-03-29 00:00:00,43.35,43.65,0.29999999999999716,0.692,201903,2019,737147,737147
1619,2019-04-01 00:00:00,42.82,43.5,0.6799999999999997,1.588,201904,2019,737150,737150
1620,2019-04-03 00:00:00,42.65,43.5,0.8500000000000014,1.993,201904,2019,737152,737152
1621,2019-04-04 00:00:00,43.25,43.65,0.3999999999999986,0.925,201904,2019,737153,737153
1622,2019-04-05 00:00:00,43.69,44.0,0.3100000000000023,0.71,201904,2019,737154,737154
1623,2019-04-08 00:00:00,43.8,44.0,0.20000000000000284,0.457,201904,2019,737157,737157
1624,2019-04-09 00:00:00,43.74,44.0,0.259999999999998,0.594,201904,2019,737158,737158
1625,2019-04-10 00:00:00,43.04,44.0,0.9600000000000009,2.23,201904,2019,737159,737159
1626,2019-04-11 00:00:00,42.91,44.0,1.0900000000000034,2.54,201904,2019,737160,737160
1627,2019-04-12 00:00:00,42.33,43.65,1.3200000000000003,3.118,201904,2019,737161,737161
1628,2019-04-15 00:00:00,41.56,43.5,1.9399999999999977,4.668,201904,2019,737164,737164
1629,2019-04-16 00:00:00,42.11,43.8,1.6899999999999977,4.013,201904,2019,737165,737165
1630,2019-04-17 00:00:00,41.78,43.45,1.6700000000000017,3.997,201904,2019,737166,737166
1631,2019-04-22 00:00:00,42.69,44.35,1.6600000000000037,3.888,201904,2019,737171,737171
1632,2019-04-23 00:00:00,42.38,44.15,1.769999999999996,4.176,201904,2019,737172,737172
1633,2019-04-24 00:00:00,43.48,44.5,1.0200000000000031,2.346,201904,2019,737173,737173
1634,2019-04-25 00:00:00,45.63,46.0,0.36999999999999744,0.811,201904,2019,737174,737174
1635,2019-04-26 00:00:00,44.88,46.1,1.2199999999999989,2.718,201904,2019,737175,737175
1636,2019-04-29 00:00:00,44.67,45.07,0.3999999999999986,0.895,201904,2019,737178,737178
1637,2019-04-30 00:00:00,44.01,46.0,1.990000000000002,4.522,201904,2019,737179,737179
1638,2019-05-02 00:00:00,44.75,46.25,1.5,3.352,201905,2019,737181,737181
1639,2019-05-03 00:00:00,44.42,45.75,1.3299999999999983,2.994,201905,2019,737182,737182
1640,2019-05-06 00:00:00,44.9,46.5,1.6000000000000014,3.563,201905,2019,737185,737185
1641,2019-05-07 00:00:00,44.9,46.0,1.1000000000000014,2.45,201905,2019,737186,737186
1642,2019-05-08 00:00:00,45.04,46.0,0.9600000000000009,2.131,201905,2019,737187,737187
1643,2019-05-09 00:00:00,45.57,46.0,0.4299999999999997,0.944,201905,2019,737188,737188
1644,2019-05-10 00:00:00,44.98,46.0,1.0200000000000031,2.268,201905,2019,737189,737189
1645,2019-05-13 00:00:00,45.41,46.0,0.5900000000000034,1.299,201905,2019,737192,737192
1646,2019-05-14 00:00:00,44.99,46.0,1.009999999999998,2.245,201905,2019,737193,737193
1647,2019-05-15 00:00:00,45.15,46.0,0.8500000000000014,1.883,201905,2019,737194,737194
1648,2019-05-16 00:00:00,44.86,46.0,1.1400000000000006,2.541,201905,2019,737195,737195
1649,2019-05-17 00:00:00,45.02,46.1,1.0799999999999983,2.399,201905,2019,737196,737196
1650,2019-05-20 00:00:00,45.32,46.35,1.0300000000000011,2.273,201905,2019,737199,737199
1651,2019-05-21 00:00:00,44.82,46.25,1.4299999999999997,3.191,201905,2019,737200,737200
1652,2019-05-22 00:00:00,44.72,46.1,1.3800000000000026,3.086,201905,2019,737201,737201
1653,2019-05-23 00:00:00,45.15,46.2,1.0500000000000043,2.326,201905,2019,737202,737202
1654,2019-05-24 00:00:00,44.96,46.15,1.1899999999999977,2.647,201905,2019,737203,737203
1655,2019-05-27 00:00:00,44.98,46.15,1.1700000000000017,2.601,201905,2019,737206,737206
1656,2019-05-28 00:00:00,44.79,46.2,1.4100000000000037,3.148,201905,2019,737207,737207
1657,2019-05-29 00:00:00,44.5,46.2,1.7000000000000028,3.82,201905,2019,737208,737208
1658,2019-05-30 00:00:00,44.45,45.9,1.4499999999999957,3.262,201905,2019,737209,737209
1659,2019-05-31 00:00:00,44.87,46.0,1.1300000000000026,2.518,201905,2019,737210,737210
1660,2019-06-03 00:00:00,44.87,46.1,1.230000000000004,2.741,201906,2019,737213,737213
1661,2019-06-04 00:00:00,44.76,46.0,1.240000000000002,2.77,201906,2019,737214,737214
1662,2019-06-05 00:00:00,44.8,45.6,0.8000000000000043,1.786,201906,2019,737215,737215
1663,2019-06-06 00:00:00,44.98,45.65,0.6700000000000017,1.49,201906,2019,737216,737216
1664,2019-06-07 00:00:00,44.88,45.7,0.8200000000000003,1.827,201906,2019,737217,737217
1665,2019-06-10 00:00:00,44.97,45.5,0.5300000000000011,1.179,201906,2019,737220,737220
1666,2019-06-11 00:00:00,44.74,45.5,0.759999999999998,1.699,201906,2019,737221,737221
1667,2019-06-12 00:00:00,43.75,45.3,1.5499999999999972,3.543,201906,2019,737222,737222
1668,2019-06-13 00:00:00,43.59,45.3,1.7099999999999937,3.923,201906,2019,737223,737223
1669,2019-06-14 00:00:00,43.87,45.2,1.3300000000000054,3.032,201906,2019,737224,737224
1670,2019-06-18 00:00:00,43.66,45.15,1.490000000000002,3.413,201906,2019,737228,737228
1671,2019-06-19 00:00:00,43.45,44.9,1.4499999999999957,3.337,201906,2019,737229,737229
1672,2019-06-21 00:00:00,42.92,44.5,1.5799999999999983,3.681,201906,2019,737231,737231
1673,2019-06-24 00:00:00,42.67,44.44,1.769999999999996,4.148,201906,2019,737234,737234
1674,2019-06-25 00:00:00,42.31,44.1,1.7899999999999991,4.231,201906,2019,737235,737235
1675,2019-06-26 00:00:00,42.71,44.2,1.490000000000002,3.489,201906,2019,737236,737236
1676,2019-06-27 00:00:00,42.84,44.2,1.3599999999999994,3.175,201906,2019,737237,737237
1677,2019-06-28 00:00:00,42.45,43.8,1.3499999999999943,3.18,201906,2019,737238,737238
1678,2019-07-01 00:00:00,42.14,43.45,1.3100000000000023,3.109,201907,2019,737241,737241
1679,2019-07-02 00:00:00,42.47,43.5,1.0300000000000011,2.425,201907,2019,737242,737242
1680,2019-07-03 00:00:00,42.09,43.05,0.9599999999999937,2.281,201907,2019,737243,737243
1681,2019-07-04 00:00:00,41.76,42.9,1.1400000000000006,2.73,201907,2019,737244,737244
1682,2019-07-05 00:00:00,41.98,42.9,0.9200000000000017,2.192,201907,2019,737245,737245
1683,2019-07-10 00:00:00,41.88,42.8,0.9199999999999946,2.197,201907,2019,737250,737250
1684,2019-07-11 00:00:00,41.76,43.2,1.4400000000000048,3.448,201907,2019,737251,737251
1685,2019-07-12 00:00:00,41.66,43.25,1.5900000000000034,3.817,201907,2019,737252,737252
1686,2019-07-15 00:00:00,41.86,43.75,1.8900000000000006,4.515,201907,2019,737255,737255
1687,2019-07-16 00:00:00,42.63,44.45,1.8200000000000003,4.269,201907,2019,737256,737256
1688,2019-07-17 00:00:00,42.52,44.2,1.6799999999999997,3.951,201907,2019,737257,737257
1689,2019-07-18 00:00:00,42.35,43.95,1.6000000000000014,3.778,201907,2019,737258,737258
1690,2019-07-19 00:00:00,42.45,43.95,1.5,3.534,201907,2019,737259,737259
1691,2019-07-22 00:00:00,42.48,44.05,1.5700000000000003,3.696,201907,2019,737262,737262
1692,2019-07-23 00:00:00,42.63,44.25,1.6199999999999974,3.8,201907,2019,737263,737263
1693,2019-07-24 00:00:00,42.81,44.6,1.7899999999999991,4.181,201907,2019,737264,737264
1694,2019-07-25 00:00:00,43.25,44.95,1.7000000000000028,3.931,201907,2019,737265,737265
1695,2019-07-26 00:00:00,43.22,44.95,1.730000000000004,4.003,201907,2019,737266,737266
1696,2019-07-29 00:00:00,43.76,45.15,1.3900000000000006,3.176,201907,2019,737269,737269
1697,2019-07-30 00:00:00,43.88,45.15,1.269999999999996,2.894,201907,2019,737270,737270
1698,2019-07-31 00:00:00,43.87,45.2,1.3300000000000054,3.032,201907,2019,737271,737271
1699,2019-08-01 00:00:00,44.32,45.43,1.1099999999999994,2.505,201908,2019,737272,737272
1700,2019-08-02 00:00:00,44.7,45.9,1.1999999999999957,2.685,201908,2019,737273,737273
1701,2019-08-05 00:00:00,45.44,46.6,1.1600000000000037,2.553,201908,2019,737276,737276
1702,2019-08-06 00:00:00,45.35,46.4,1.0499999999999972,2.315,201908,2019,737277,737277
1703,2019-08-07 00:00:00,45.69,46.5,0.8100000000000023,1.773,201908,2019,737278,737278
1704,2019-08-08 00:00:00,45.41,46.72,1.3100000000000023,2.885,201908,2019,737279,737279
1705,2019-08-09 00:00:00,45.4,46.9,1.5,3.304,201908,2019,737280,737280
1706,2019-08-12 00:00:00,55.75,57.0,1.25,2.242,201908,2019,737283,737283
1707,2019-08-13 00:00:00,56.32,57.0,0.6799999999999997,1.207,201908,2019,737284,737284
1708,2019-08-14 00:00:00,58.84,62.0,3.1599999999999966,5.37,201908,2019,737285,737285
1709,2019-08-15 00:00:00,56.63,59.0,2.3699999999999974,4.185,201908,2019,737286,737286
1710,2019-08-16 00:00:00,56.44,59.0,2.5600000000000023,4.536,201908,2019,737287,737287
1711,2019-08-20 00:00:00,55.36,58.0,2.6400000000000006,4.769,201908,2019,737291,737291
1712,2019-08-21 00:00:00,54.92,58.5,3.5799999999999983,6.519,201908,2019,737292,737292
1713,2019-08-22 00:00:00,55.03,58.0,2.969999999999999,5.397,201908,2019,737293,737293
1714,2019-08-23 00:00:00,55.27,58.0,2.729999999999997,4.939,201908,2019,737294,737294
1715,2019-08-26 00:00:00,55.34,57.5,2.1599999999999966,3.903,201908,2019,737297,737297
1716,2019-08-27 00:00:00,55.71,59.0,3.289999999999999,5.906,201908,2019,737298,737298
1717,2019-08-28 00:00:00,58.08,60.5,2.4200000000000017,4.167,201908,2019,737299,737299
1718,2019-08-29 00:00:00,58.2,60.75,2.549999999999997,4.381,201908,2019,737300,737300
1719,2019-08-30 00:00:00,59.08,63.0,3.9200000000000017,6.635,201908,2019,737301,737301
1720,2019-09-02 00:00:00,57.09,63.5,6.409999999999997,11.228,201909,2019,737304,737304
1721,2019-09-03 00:00:00,55.78,61.0,5.219999999999999,9.358,201909,2019,737305,737305
1722,2019-09-04 00:00:00,55.94,59.0,3.0600000000000023,5.47,201909,2019,737306,737306
1723,2019-09-05 00:00:00,56.0,59.0,3.0,5.357,201909,2019,737307,737307
1724,2019-09-06 00:00:00,55.91,59.0,3.0900000000000034,5.527,201909,2019,737308,737308
1725,2019-09-09 00:00:00,55.94,59.0,3.0600000000000023,5.47,201909,2019,737311,737311
1726,2019-09-10 00:00:00,56.07,58.75,2.6799999999999997,4.78,201909,2019,737312,737312
1727,2019-09-11 00:00:00,56.11,59.0,2.8900000000000006,5.151,201909,2019,737313,737313
1728,2019-09-12 00:00:00,56.18,60.0,3.8200000000000003,6.8,201909,2019,737314,737314
1729,2019-09-13 00:00:00,56.15,61.5,5.350000000000001,9.528,201909,2019,737315,737315
1730,2019-09-16 00:00:00,56.25,61.5,5.25,9.333,201909,2019,737318,737318
1731,2019-09-17 00:00:00,56.45,62.0,5.549999999999997,9.832,201909,2019,737319,737319
1732,2019-09-18 00:00:00,56.5,62.75,6.25,11.062,201909,2019,737320,737320
1733,2019-09-19 00:00:00,56.61,63.0,6.390000000000001,11.288,201909,2019,737321,737321
1734,2019-09-20 00:00:00,56.62,62.75,6.130000000000003,10.827,201909,2019,737322,737322
1735,2019-09-23 00:00:00,56.93,62.25,5.32,9.345,201909,2019,737325,737325
1736,2019-09-24 00:00:00,56.94,61.75,4.810000000000002,8.447,201909,2019,737326,737326
1737,2019-09-25 00:00:00,57.01,61.75,4.740000000000002,8.314,201909,2019,737327,737327
1738,2019-09-26 00:00:00,57.18,62.0,4.82,8.43,201909,2019,737328,737328
1739,2019-09-27 00:00:00,57.32,61.5,4.18,7.292,201909,2019,737329,737329
1740,2019-09-30 00:00:00,57.56,61.25,3.6899999999999977,6.411,201909,2019,737332,737332
1741,2019-10-01 00:00:00,57.7,60.75,3.049999999999997,5.286,201910,2019,737333,737333
1742,2019-10-02 00:00:00,57.89,61.5,3.6099999999999994,6.236,201910,2019,737334,737334
1743,2019-10-03 00:00:00,57.76,61.0,3.240000000000002,5.609,201910,2019,737335,737335
1744,2019-10-04 00:00:00,57.71,61.25,3.539999999999999,6.134,201910,2019,737336,737336
1745,2019-10-07 00:00:00,57.87,61.25,3.3800000000000026,5.841,201910,2019,737339,737339
1746,2019-10-08 00:00:00,57.84,61.5,3.6599999999999966,6.328,201910,2019,737340,737340
1747,2019-10-09 00:00:00,57.96,61.75,3.789999999999999,6.539,201910,2019,737341,737341
1748,2019-10-10 00:00:00,57.98,63.0,5.020000000000003,8.658,201910,2019,737342,737342
1749,2019-10-11 00:00:00,58.05,63.5,5.450000000000003,9.388,201910,2019,737343,737343
1750,2019-10-15 00:00:00,58.24,63.5,5.259999999999998,9.032,201910,2019,737347,737347
1751,2019-10-16 00:00:00,58.33,64.5,6.170000000000002,10.578,201910,2019,737348,737348
1752,2019-10-17 00:00:00,58.31,67.5,9.189999999999998,15.761,201910,2019,737349,737349
1753,2019-10-18 00:00:00,58.34,65.25,6.909999999999997,11.844,201910,2019,737350,737350
1754,2019-10-21 00:00:00,58.52,66.25,7.729999999999997,13.209,201910,2019,737353,737353
1755,2019-10-22 00:00:00,58.65,67.25,8.600000000000001,14.663,201910,2019,737354,737354
1756,2019-10-23 00:00:00,58.94,69.75,10.810000000000002,18.341,201910,2019,737355,737355
1757,2019-10-24 00:00:00,59.34,69.75,10.409999999999997,17.543,201910,2019,737356,737356
1758,2019-10-25 00:00:00,60.0,75.75,15.75,26.25,201910,2019,737357,737357
1759,2019-10-28 00:00:00,59.47,74.0,14.530000000000001,24.432,201910,2019,737360,737360
1760,2019-10-29 00:00:00,59.46,67.0,7.539999999999999,12.681,201910,2019,737361,737361
